x_data,y_data,y_fit,component_1,component_2,component_3,component_4,component_5,component_6
799.1724166124732,0.005259765823259059,-0.0009682426778181668,-0.002718769627761944,-0.0030378135691504315,-0.0030378135691504315,-0.003000231140672016,-0.0013248690476850694,-0.0030378135691504315
798.2722484586457,0.005116620908477382,-0.0009519575828027278,-0.002717395878148761,-0.0030378135691504315,-0.0030378135691504315,-0.0029999615285220627,-0.0013102273144327678,-0.0030378135691504315
797.3720803048191,0.004835766983528815,-0.0009354724690313187,-0.0027160132396877533,-0.0030378135691504315,-0.0030378135691504315,-0.0029996890068429622,-0.0012953973608014666,-0.0030378135691504315
796.4719121509916,0.004479235289049162,-0.0009187839831854305,-0.0027146216355521504,-0.0030378135691504315,-0.0030378135691504315,-0.0029994135336507467,-0.001280375952283397,-0.0030378135691504315
795.571743997165,0.004121815959512157,-0.0009018887006959344,-0.00271322098808365,-0.0030378135691504315,-0.0030378135691504315,-0.002999135066202008,-0.0012651597847111395,-0.0030378135691504315
794.6715758433375,0.003846334290928139,-0.0008847831239107047,-0.0027118112187815894,-0.0030378135691504315,-0.0030378135691504315,-0.0029988535609773636,-0.0012497454824526148,-0.0030378135691504315
793.7714076895109,0.0037169700824341346,-0.0008674636802072366,-0.0027103922482919706,-0.0030378135691504315,-0.0030378135691504315,-0.0029985689736645054,-0.0012341295965516232,-0.0030378135691504315
792.8712395356833,0.0037096522538799274,-0.00084992672004779,-0.002708963996396298,-0.0030378135691504315,-0.0030378135691504315,-0.0029982812591408128,-0.0012183086028115422,-0.0030378135691504315
791.9710713818567,0.0037728756090404303,-0.0008321685149756219,-0.0027075263820002674,-0.0030378135691504315,-0.0030378135691504315,-0.002997990371455519,-0.0012022788998206984,-0.0030378135691504315
791.0709032280292,0.003846334290928139,-0.000814185255549688,-0.002706079323122259,-0.0030378135691504315,-0.0030378135691504315,-0.0029976962638114204,-0.0011860368069168718,-0.0030378135691504315
790.1707350742026,0.003877793728774717,-0.000795973049216225,-0.002704622736881677,-0.0030378135691504315,-0.0030378135691504315,-0.0029973988885461135,-0.0011695785620892975,-0.0030378135691504315
789.2705669203751,0.003878392366371535,-0.0007775279181144045,-0.002703156539487087,-0.0030378135691504315,-0.0030378135691504315,-0.00299709819711274,-0.0011529003198154403,-0.0030378135691504315
788.3703987665485,0.0038675773245002844,-0.0007588457968143252,-0.0027016806462241937,-0.0030378135691504315,-0.0030378135691504315,-0.0029967941400602387,-0.0011359981488307561,-0.0030378135691504315
787.470230612721,0.003856125800126669,-0.0007399225299843325,-0.0027001949714436082,-0.0030378135691504315,-0.0030378135691504315,-0.002996486667013074,-0.0011188680298285132,-0.0030378135691504315
786.5700624588944,0.0038484019989493325,-0.0007207538699857464,-0.002698699428548453,-0.0030378135691504315,-0.0030378135691504315,-0.002996175726650438,-0.001101505853087718,-0.0030378135691504315
785.6698943050669,0.003844853178942908,-0.0007013354743917941,-0.0026971939299817475,-0.0030378135691504315,-0.0030378135691504315,-0.002995861266684901,-0.0010839074160260086,-0.0030378135691504315
784.7697261512403,0.003844378397400604,-0.0006816629034286205,-0.002695678387213622,-0.0030378135691504315,-0.0030378135691504315,-0.0029955432338405015,-0.0010660684206753607,-0.0030378135691504315
783.8695579974128,0.003846334290928139,-0.0006617316173349449,-0.00269415271072831,-0.0030378135691504315,-0.0030378135691504315,-0.002995221573830251,-0.0010479844710772472,-0.0030378135691504315
782.9693898435862,0.0038504439036258355,-0.0006415369736380307,-0.002692616810010962,-0.0030378135691504315,-0.0030378135691504315,-0.002994896231333045,-0.0010296510705948866,-0.0030378135691504315
782.0692216897587,0.0038531308919195996,-0.0006210742243422788,-0.002691070593534224,-0.0030378135691504315,-0.0030378135691504315,-0.002994567149969952,-0.0010110636191389658,-0.0030378135691504315
781.1690535359321,0.003851897492043397,-0.0006003385130278899,-0.002689513968744637,-0.0030378135691504315,-0.0030378135691504315,-0.002994234272279869,-0.0009922174103042464,-0.0030378135691504315
780.2688853821046,0.003846334290928139,-0.0005793248718556111,-0.002687946842048791,-0.0030378135691504315,-0.0030378135691504315,-0.0029938975396945214,-0.0009731076284131618,-0.0030378135691504315
779.368717228278,0.0038375577132874327,-0.0005580282184747855,-0.002686369118799291,-0.0030378135691504315,-0.0030378135691504315,-0.002993556892512786,-0.0009537293454635718,-0.0030378135691504315
778.4685490744505,0.003828167016043094,-0.0005364433528304009,-0.0026847807032804732,-0.0030378135691504315,-0.0030378135691504315,-0.0029932122698743176,-0.0009340775179764735,-0.0030378135691504315
777.5683809206239,0.00382070468875862,-0.0005145649538660806,-0.0026831814986939236,-0.0030378135691504315,-0.0030378135691504315,-0.0029928636097324582,-0.0009141469837405619,-0.0030378135691504315
776.6682127667964,0.0038170853396100415,-0.0004923875761183947,-0.002681571407143737,-0.0030378135691504315,-0.0030378135691504315,-0.0029925108488264036,-0.0008939324584491168,-0.0030378135691504315
775.7680446129698,0.0038187745985757754,-0.00046990564619911034,-0.0026799503296215717,-0.0030378135691504315,-0.0030378135691504315,-0.0029921539226526075,-0.0008734285322257941,-0.0030378135691504315
774.8678764591423,0.003827485807743266,-0.00044711345916042394,-0.0026783181659914375,-0.0030378135691504315,-0.0030378135691504315,-0.0029917927654353944,-0.0008526296660344547,-0.0030378135691504315
773.9677083053157,0.003846334290928139,-0.0004240051747394411,-0.002676674814974267,-0.0030378135691504315,-0.0030378135691504315,-0.002991427310096766,-0.0008315301879692713,-0.0030378135691504315
773.0675401514882,0.0038762713314379814,-0.00040057481347655554,-0.0026750201741322145,-0.0030378135691504315,-0.0030378135691504315,-0.002991057488225359,-0.000810124289419845,-0.0030378135691504315
772.1673719976616,0.0039026612721643787,-0.00037681625270363263,-0.0026733541398527307,-0.0030378135691504315,-0.0030378135691504315,-0.0029906832300445486,-0.0007884060211072164,-0.0030378135691504315
771.2672038438341,0.003911184977027119,-0.0003527232223962027,-0.002671676607332352,-0.0030378135691504315,-0.0030378135691504315,-0.002990304464379646,-0.0007663692889850679,-0.0030378135691504315
770.3670356900075,0.003893375508521781,-0.00032828930088518683,-0.0026699874705602565,-0.0030378135691504315,-0.0030378135691504315,-0.0029899211186241877,-0.0007440078500016056,-0.0030378135691504315
769.46686753618,0.003846334290928139,-0.00030350791042186654,-0.0026682866223015286,-0.0030378135691504315,-0.0030378135691504315,-0.002989533118705262,-0.0007213153077159393,-0.0030378135691504315
768.5666993823534,0.003774843544128821,-0.00027837231259116805,-0.002666573954080177,-0.0030378135691504315,-0.0030378135691504315,-0.002989140389047859,-0.0006982851077639951,-0.0030378135691504315
767.6665312285259,0.0036991382510300646,-0.0002528756035664855,-0.0026648493561618534,-0.0030378135691504315,-0.0030378135691504315,-0.0029887428525382045,-0.0006749105331672906,-0.0030378135691504315
766.7663630746993,0.003642145543500812,-0.0002270107092005847,-0.0026631127175363147,-0.0030378135691504315,-0.0030378135691504315,-0.002988340430486046,-0.000651184699479087,-0.0030378135691504315
765.8661949208717,0.003622772392307234,-0.0002007703799452626,-0.002661363925899572,-0.0030378135691504315,-0.0030378135691504315,-0.0029879330425858592,-0.0006271005497606938,-0.0030378135691504315
764.9660267670452,0.0036523327039845958,-0.00017414718559374993,-0.0026596028676357793,-0.0030378135691504315,-0.0030378135691504315,-0.002987520606876935,-0.0006026508493818983,-0.0030378135691504315
764.0658586132176,0.0037312238500411305,-0.00014713350983790435,-0.0026578294277987903,-0.0030378135691504315,-0.0030378135691504315,-0.0029871030397023114,-0.0005778281806376657,-0.0030378135691504315
763.165690459391,0.003846334290928139,-0.00011972154463359575,-0.002656043490093448,-0.0030378135691504315,-0.0030378135691504315,-0.002986680255666518,-0.0005526249371744928,-0.0030378135691504315
762.2655223055635,0.003977853938815284,-9.190328436561434e-05,-0.0026542449368565342,-0.0030378135691504315,-0.0030378135691504315,-0.0029862521675920817,-0.0005270333182178615,-0.0030378135691504315
761.3653541517369,0.004123990321358071,-6.367051980485285e-05,-0.002652433649037434,-0.0030378135691504315,-0.0030378135691504315,-0.0029858186864747654,-0.0005010453225935164,-0.0030378135691504315
760.4651859979094,0.004277719768131764,-3.501483184834052e-05,-0.0026506095061784515,-0.0030378135691504315,-0.0030378135691504315,-0.0029853797214374838,-0.00047465274253326827,-0.0030378135691504315
759.5650178440828,0.004421599218125628,-5.9275850341276685e-06,-0.0026487723863948295,-0.0030378135691504315,-0.0030378135691504315,-0.0029849351796828677,-0.0004478471572572935,-0.0030378135691504315
758.6648496902553,0.004532261162388005,2.360007917923861e-05,-0.0026469221663544067,-0.0030378135691504315,-0.0030378135691504315,-0.002984484966444412,-0.00042061992632280634,-0.0030378135691504315
757.7646815364287,0.004585835786857265,5.357724937745225e-05,-0.002645058721256966,-0.0030378135691504315,-0.0030378135691504315,-0.002984028984936177,-0.0003929621827302677,-0.0030378135691504315
756.8645133826012,0.004563916705654231,8.401325141059717e-05,-0.0026431819248132096,-0.0030378135691504315,-0.0030378135691504315,-0.002983567136300982,-0.00036486482577607416,-0.0030378135691504315
755.9643452287746,0.0044593856360903,0.00011491765587841579,-0.0026412916492234107,-0.0030378135691504315,-0.0030378135691504315,-0.002983099319557047,-0.00033631851364199,-0.0030378135691504315
