x_data,y_data,y_fit,component_1,component_2,component_3,component_4,component_5,component_6
799.9300995740832,0.004426610845207877,0.0029949489239649166,0.0019674117525199262,0.0026210751118151297,0.0021554827912003624,0.0021357235348179403,0.0019674117525258837,0.0019849027436853045
799.7766617806719,0.004348038621618394,0.0029959613791385566,0.0019674117525199262,0.0026216162312495063,0.002155672937277666,0.0021359576411331418,0.0019674117525261283,0.0019849498270318195
799.6232239872606,0.004277735722012104,0.0029969758000851806,0.0019674117525199262,0.002622158021534206,0.0021558633714781365,0.0021361922354059225,0.0019674117525263824,0.0019849974292202384
799.4697861938475,0.004216099822507011,0.0029979921996142263,0.0019674117525199262,0.00262270048377635,0.0021560540943833958,0.002136427318991049,0.0019674117525266465,0.0019850455600164893
799.3163484004363,0.004163329761162117,0.0029990105907349886,0.0019674117525199262,0.002623243619085321,0.0021562451065765243,0.0021366628932479787,0.001967411752526922,0.0019850942293779474
799.162910607025,0.00411940994283554,0.0030000309866603115,0.0019674117525199262,0.002623787428572806,0.002156436408642081,0.0021368989595408924,0.0019674117525272077,0.001985143447457029
799.0094728136137,0.004084145428253747,0.00300105340081022,0.0019674117525199262,0.0026243319133527777,0.002156628001166097,0.002137135519238704,0.0019674117525275057,0.0019851932246048405
798.8560350202006,0.0040571580352260885,0.0030020778468156954,0.0019674117525199262,0.002624877074541512,0.002156819884736086,0.002137372573715088,0.0019674117525278153,0.0019852435713748995
798.7025972267893,0.004037882439859324,0.0030031043385224327,0.0019674117525199262,0.002625422913257568,0.0021570120599410385,0.002137610124348483,0.001967411752528137,0.001985294498526911
798.549159433378,0.004025648051052506,0.003004132889994797,0.0019674117525199262,0.0026259694306218326,0.002157204527371441,0.002137848172522135,0.0019674117525284723,0.0019853460170306215
798.3957216399667,0.004019640022642275,0.003005163515519718,0.0019674117525199262,0.0026265166277575002,0.0021573972876192705,0.0021380867196241007,0.0019674117525288206,0.0019853981380697308
798.2422838465536,0.004018946038828504,0.003006196229610727,0.0019674117525199262,0.002627064505790092,0.002157590341278004,0.002138325767047276,0.001967411752529183,0.001985450873045876
798.0888460531423,0.0040226030995999485,0.0030072310470119932,0.0019674117525199262,0.002627613065847435,0.0021577836889426147,0.002138565316189404,0.00196741175252956,0.001985504233582684
797.935408259731,0.004029605318305189,0.0030082679827025498,0.0019674117525199262,0.0026281623090597074,0.0021579773312095886,0.0021388053684531128,0.001967411752529952,0.001985558231529894
797.781970466318,0.004038931213150921,0.003009307051900482,0.0019674117525199262,0.002628712236559423,0.0021581712686769227,0.0021390459252459263,0.0019674117525303597,0.0019856128789675544
797.6285326729067,0.004049574897485725,0.0030103482700671895,0.0019674117525199262,0.0026292628494814217,0.002158365501944124,0.002139286987980278,0.001967411752530784,0.0019856681882102867
797.4750948794954,0.004060577270083825,0.003011391652911832,0.0019674117525199262,0.0026298141489629096,0.0021585600316122266,0.002139528558073547,0.001967411752531225,0.001985724171811629
797.3216570860841,0.0040710338127160385,0.003012437216395726,0.0019674117525199262,0.0026303661361434406,0.002158754858283788,0.0021397706369480672,0.0019674117525316837,0.001985780842568451
797.168219292671,0.004080125780433533,0.003013484976736894,0.0019674117525199262,0.002630918812164937,0.0021589499825628968,0.0021400132260311565,0.001967411752532161,0.001985838213525448
797.0147814992597,0.004087131897924244,0.0030145349504146143,0.0019674117525199262,0.002631472178171667,0.00215914540505517,0.0021402563267551218,0.0019674117525326565,0.0019858962979797043
796.8613437058484,0.004091428359512872,0.0030155871541741788,0.0019674117525199262,0.00263202623531029,0.0021593411263677704,0.0021404999405573014,0.001967411752533172,0.0019859551094853494
796.7079059124371,0.004092512221873706,0.003016641605031597,0.0019674117525199262,0.0026325809847298374,0.0021595371471094024,0.0021407440688800726,0.0019674117525337086,0.001986014661858281
796.554468119024,0.0040900247967434475,0.003017698320278467,0.0019674117525199262,0.0026331364275817308,0.0021597334678903216,0.002140988713170878,0.0019674117525342663,0.0019860749691809755
796.4010303256127,0.004083704865495566,0.0030187573174868462,0.0019674117525199262,0.0026336925650197623,0.002159930089322329,0.002141233874882237,0.001967411752534846,0.0019861360458073764
