x_data,y_data,y_fit,component_1,component_2,component_3,component_4
775.612,0.027881239353005537,0.01503176798138994,0.009914577319355983,0.013030475483195447,0.011456037654923928,0.00971891159090432
774.385,0.028196438796498254,0.015079269714721004,0.009915810712817826,0.013054245836913704,0.011475120089770415,0.009722327142208796
773.158,0.02851163823999097,0.015127903762261242,0.009917054545336675,0.01307827041945782,0.011494588736307758,0.009726224128148726
771.931,0.02882688361083958,0.015177755430655696,0.009918308934660676,0.013102552856654057,0.011514461862419063,0.009730665843911636
770.704,0.028056727779872163,0.01522891928364769,0.009919574000197263,0.013127096838971635,0.011534759279509425,0.009735723231959106
769.478,0.02728657194890475,0.015281456659542069,0.009920848818788684,0.013151885794385665,0.011555485396759383,0.009741470716598075
768.251,0.02651641611793733,0.015335569283296666,0.009922135592800344,0.01317696398296276,0.011576697363015196,0.009748006411508102
767.024,0.025746260286969917,0.015391343457791563,0.009923433411383603,0.013202315186728313,0.011598403837571523,0.009755425089097863
765.797,0.025032503249038936,0.015448921486007919,0.009924742400867605,0.013227943368844721,0.011620632418265676,0.009763837365019654
764.57,0.024318700283752062,0.015508460792413536,0.009926062689386624,0.013253852564385812,0.011643413127950242,0.009773366477680595
763.343,0.023604943245821082,0.015570135423440178,0.009927394406910981,0.013280046881902471,0.011666778639577964,0.009784149562038498
762.116,0.022891186207890102,0.01563413767436204,0.009928737685278615,0.013306530505027975,0.011690764520413961,0.009796339030631228
760.889,0.022807873984300446,0.015700679850367775,0.00993009265822724,0.013333307694124302,0.01171540949674038,0.009810104068265591
759.662,0.0227245158333549,0.01576999616975639,0.009931459461427187,0.013360382787970491,0.011740755740486969,0.00982563224686148
758.436,0.023543538370992323,0.01584228454348293,0.009932837103911404,0.01338773776869916,0.011766827595731694,0.009843116142130412
757.209,0.024362514981273852,0.01591794705546198,0.009934227972598573,0.013415421758837653,0.011793717576717547,0.009862813814297945
755.982,0.02541921158565684,0.01599723890962567,0.009935631090365719,0.01344341715433587,0.011821459195710992,0.00988496553620283
754.755,0.026475862262683933,0.01608050410606,0.009937046600953648,0.013471728625340258,0.011850111761960257,0.009909851184795575
753.528,0.027339158771402076,0.01616812048458543,0.009938474650210118,0.013500360929530636,0.01187973984701477,0.009937779124819643
752.301,0.02820250120747611,0.01626050264836156,0.009939915386126862,0.013529318914088442,0.01191041373680377,0.009969088678332221
751.074,0.02865088998305813,0.01635810508437517,0.009941368958877378,0.013558607517716583,0.011942209917557525,0.010004152757213426
749.847,0.02909927875864015,0.016461425487637932,0.009942835520855496,0.013588231772712426,0.01197521159752173,0.010043380663538019
748.62,0.028903168948977626,0.01657100829538556,0.009944315226714738,0.013618196807095589,0.012009509266467645,0.010087221062097326
747.393,0.028707013211959207,0.01668744843691847,0.00994580823340849,0.01364850784679209,0.012045201295046644,0.010136165128660989
746.167,0.028100037276479133,0.016811291043314948,0.009947313466942468,0.013679145083653125,0.01208236362159918,0.010190702938109916
744.94,0.027493015413643167,0.016943445684652607,0.009948833544402515,0.013710163921654837,0.012121172887359529,0.010251509398225464
743.713,0.026692639382498246,0.017084585573294286,0.009950367407635987,0.0137415450483575,0.012161725438308223,0.010319181745982314
742.486,0.025892263351353327,0.017235549510928996,0.009951915223212367,0.013773294104255204,0.012204158023717208,0.010394416226733958
741.259,0.024757536169308366,0.01739724890630581,0.009953477160214707,0.013805416839575218,0.01224861894154383,0.010477970031961792
740.032,0.0236228549146193,0.01757067288379208,0.009955053390285112,0.013837919116838505,0.01229526892149404,0.010570665522164163
738.805,0.022488127732574338,0.017756893617210383,0.009956644087671166,0.013870806913489932,0.01234428206289765,0.010673394620141373
737.578,0.021353400550529377,0.01795707188418355,0.009958249429273347,0.013904086324600277,0.012395846829493152,0.010787123367806517
736.351,0.020258951659602457,0.018172462834164974,0.009959869594693442,0.013937763565642332,0.01245016710316711,0.010912896637651827
735.125,0.019164548696031427,0.018404225780153584,0.009961503427465768,0.01397181703282421,0.012507415327404106,0.011051724059449236
733.898,0.017876745636795557,0.018654199768289755,0.009963153777923563,0.014006308738765407,0.012567922848198493,0.011205048470392028
732.671,0.016588942577559683,0.01892377746584193,0.009964819507557874,0.014041217666962237,0.012631901275571688,0.01137407308273987
731.444,0.015646099888435103,0.019214652994600095,0.009966500807278495,0.014076550543711468,0.012699627930518972,0.011560207780080895
730.217,0.01470321127195463,0.019528646482779386,0.009968197870954534,0.01411231423078472,0.012771401769595039,0.01176496667843483
728.99,0.014404867168074592,0.019867710834039112,0.00996991089546939,0.014148515728700514,0.012847544829911666,0.011989973446947277
727.763,0.014106523064194555,0.02023393858988068,0.009971640080776943,0.014185162180088442,0.012928403744259045,0.01223696665174599
726.536,0.014295605988405471,0.02062956885583804,0.00997338562995893,0.014222260873148426,0.01301435132721232,0.012507805092508104
725.309,0.014484688912616388,0.021056994258333524,0.009975147749283606,0.014259819245208093,0.013105788232818598,0.012804473098012966
724.083,0.01448041766851835,0.02151837683984931,0.009976925191580617,0.014297813703291749,0.013203062805773574,0.013128809206193108
722.856,0.014476146424420315,0.022017187820006882,0.009978721069106045,0.014336313969909434,0.013306794998950036,0.013483591849031107
721.629,0.013871650566158454,0.02255595973942542,0.009980534155126253,0.014375297152879107,0.013417402750891576,0.013870959747518223
720.402,0.013267154707896595,0.023137767973787596,0.009982364669265264,0.014414771323554228,0.013535416055779965,0.014293449992177876
719.175,0.012856013017943688,0.02376587523958217,0.009984212834646641,0.014454744721787174,0.013661402105897408,0.014753749644240685
717.948,0.01244487132799078,0.02444373783039807,0.009986078877960334,0.014495225760146339,0.013795967372240118,0.015254699887041019
716.721,0.012742710230955995,0.025175011546784865,0.00998796302953097,0.014536223028256318,0.013939759750650657,0.015799299805336654
715.494,0.01304054913392121,0.02596355725646317,0.00998986552338771,0.014577745297265094,0.014093470770714153,0.016390709732085947
714.267,0.013338388036886426,0.026813446018169998,0.009991786597335638,0.014619801524442602,0.014257837864079827,0.017032254099301668
713.041,0.01363622693985164,0.027728189626805025,0.009993724904291748,0.01466236591597569,0.014433498522718266,0.01772683435080906
711.814,0.01368835448879004,0.02871378188774763,0.009995683851666815,0.014705517245496815,0.014621574974440367,0.01847923988313337
710.587,0.013740482037728438,0.029774230780589217,0.00999766211573713,0.014749230561915471,0.014822817946551404,0.01929275422337495
709.36,0.01417927199592885,0.03091448794190578,0.009999659950154829,0.014793515615589382,0.015038172151719337,0.020171374291431968
708.133,0.014618107881485154,0.03213973172007109,0.010001677612729788,0.014838382368116744,0.0152686402731457,0.0211192655330686
706.906,0.015278497331868628,0.033455368114991474,0.010003715365511295,0.014883840997821248,0.01551528548189563,0.022140760336753038
705.679,0.015938886782252103,0.03486703073890791,0.010005773474871575,0.014929901905402974,0.015779233970835208,0.023240355454787885
704.452,0.016405922064326624,0.036380579714694876,0.010007852211591227,0.014976575719760963,0.01606167749587112,0.024422708354461302
703.225,0.016872957346401145,0.038002099428154884,0.010009951850946634,0.015023873303993336,0.016363875914301947,0.025692632425902702
701.998,0.017698501568575355,0.039737895051546804,0.010012072672799393,0.015071805761581193,0.016687159709184454,0.027055090974971507
700.772,0.018524045790749562,0.04159292364470324,0.010014213206912282,0.015120344585084333,0.01703264113141684,0.02851395878827952
699.545,0.019994134525524208,0.04357693769764159,0.010016377234294561,0.015169580552504442,0.01740236192698847,0.030076852050843858
698.318,0.02146417733294296,0.04569540727789426,0.010018563311954174,0.015219486200976467,0.01779760677606984,0.03174798505588351
697.091,0.023703641133634844,0.04795545841612839,0.010020771739026012,0.015270073661037005,0.01822001312174225,0.03353283396131286
695.864,0.025943104934326725,0.05036439937309947,0.010023002819709428,0.015321355337509245,0.01867130098928401,0.035436974293586526
694.637,0.029165506005837658,0.05292970819015508,0.010025256863370944,0.015373343916933242,0.019153275141160758,0.03746606633567987
693.41,0.03316127782322851,0.05565901851727868,0.010027534184649379,0.015426052375230556,0.01966782711403528,0.039625838910353206
692.183,0.03763216813733102,0.05856010367071868,0.010029835103563475,0.015479493985611721,0.020216937119209216,0.041922071529324
690.956,0.042103058451433535,0.06164085888063767,0.010032159945622088,0.01553368232673526,0.020802675787030496,0.04436057488823956
689.73,0.04608881810523974,0.06490653934805646,0.01003450711746656,0.01558858619441075,0.021426680345383933,0.04694499975778496
688.503,0.04884445945881151,0.06837054535534978,0.010036880784687587,0.01564430935978802,0.022092223151175285,0.04968536612668862
687.276,0.05114082725345465,0.07203842671020326,0.010039279385380318,0.01570082189813633,0.02280116174227316,0.05258539775140319
686.049,0.05343719504809779,0.07591835172308298,0.010041703268164583,0.01575813869657355,0.0235559419437005,0.05565080188163409
684.822,0.05665210996059819,0.08001849404877191,0.010044152787741997,0.015816274992559082,0.024359105643538673,0.058887194691921906
683.595,0.06032629843202721,0.08434700382981933,0.010046628305023023,0.015875246383767264,0.025213291149413418,0.06230007205860536
682.368,0.06537830758024211,0.088911977063302,0.010049130187257116,0.015935068838284654,0.02612123323246856,0.0658947788722814
681.141,0.0699710431695284,0.09372142324949212,0.010051658808166051,0.015995758705143266,0.027085762834468178,0.06967647696870437
679.914,0.07548232587667193,0.09878323139638348,0.010054214548080505,0.016057332725202333,0.028109806413463424,0.07365011177662695
678.688,0.08099360858381546,0.10410068917822915,0.010056795677439084,0.01611975675354992,0.029195473045581583,0.07781689776864831
677.461,0.08742343840881625,0.10969000597210084,0.010059406800594662,0.016183150170361656,0.030347645608796,0.08218803745933825
676.234,0.09477181535167431,0.11555426032523827,0.010062046224488275,0.016247480413406398,0.03156866949033722,0.08676429826399612
675.007,0.10257946585346098,0.12170049015453034,0.010064714357314706,0.016312765906750466,0.03286183850961024,0.09154940544784466
673.78,0.11130566347310492,0.12813542198324246,0.010067411614612706,0.01637902552639425,0.03423053245393002,0.09654668645529521
672.553,0.12049113465167746,0.13486542953038533,0.010070138419423169,0.016446278613541455,0.035678213745474176,0.10175903281893627
671.326,0.1292173322713214,0.14189649162198312,0.010072895202451288,0.01651454498832146,0.03720842358072261,0.1071888619174775
670.099,0.13840280344989395,0.14923414962488624,0.010075682402232772,0.016583844963982516,0.03882477752142314,0.11283807880423755
668.872,0.14712900106953788,0.15688346461790764,0.010078500465304273,0.01665419936157413,0.0405309605173543,0.11870803834066466
667.646,0.15493665157132455,0.16484235280849174,0.010081347511267463,0.016725570865930125,0.04232921541398727,0.12479445308429661
666.419,0.16274430207311125,0.17312776736386387,0.010084228647318543,0.01679809777458004,0.04422627956807278,0.13110739544088224
665.192,0.17009267901596928,0.18173671057791307,0.010087142035657035,0.01687174475117018,0.046224582124458236,0.13764147573361737
663.965,0.17744105595882734,0.19067189760765935,0.010090088156608562,0.016946534804779624,0.04832802381172497,0.14439548490153592
662.738,0.18570798001954264,0.19993535364831344,0.010093067499418908,0.017022491533726404,0.05054054076516527,0.1513674879169926
661.511,0.19443417763918655,0.20952837469350333,0.010096080562452278,0.017099639143618686,0.052866095820990125,0.15855479323343197
660.284,0.20453819593561637,0.21945148983447255,0.010099127853394677,0.01717800246604877,0.055308669155772,0.16595392442624685
659.057,0.21602003490883206,0.22970442537960473,0.010102209889462577,0.017257606977955947,0.05787224826858714,0.1735605943105888
657.83,0.22887969455883364,0.2402860710758401,0.010105327197616998,0.017338478821685363,0.060560817306376996,0.1813696818171505
656.603,0.24265790132669246,0.2511944487116258,0.010108480314783206,0.01742064482577147,0.06337834573630444,0.18937521190175644
655.377,0.2564361080945513,0.2624173982545339,0.010111667173714875,0.017504063938571027,0.06632631660775967,0.1975635846014781
654.15,0.27067358842133876,0.27396943347969394,0.01011489353035619,0.01758890049027894,0.069413439929878,0.20594043359617054
652.923,0.2849110687481262,0.2858367900010096,0.01011815736838732,0.017675116000455737,0.07264121695847119,0.21449053374068508
651.696,0.2991485490749137,0.2980137617087182,0.01012145926689616,0.01776274026514562,0.07601343249352545,0.2232043637501407
650.469,0.31430457651955845,0.31049366264035,0.010124799816122992,0.017851803882437796,0.07953379061499746,0.23207150239378146
649.242,0.3303791510820604,0.3232688153376842,0.01012817961771741,0.01794233827827188,0.08320589971978336,0.2410806317889013
648.015,0.34737227276241966,0.3363305432902548,0.010131599285002143,0.01803437573320739,0.08703325703645222,0.2502195453025828
646.788,0.36528394156063615,0.34966916764452743,0.010135059443243966,0.01812794941019851,0.09101923265278533,0.2594751602052894
645.561,0.38273633679992397,0.36327400833490203,0.01013856072993192,0.018223093383416752,0.09516705309545218,0.2688335351930909
644.335,0.40064800559814046,0.37712199415705533,0.010142100890289702,0.018319763154568416,0.09947620170430609,0.27827216247488085
643.108,0.4176411272784997,0.3912230638407205,0.010145686361799772,0.018418152385767772,0.10395659477590966,0.287790864384233
641.881,0.43463424895885894,0.40555239409439886,0.01014931494989698,0.018518219877352395,0.10860747880167253,0.2973656145324667
640.654,0.45116809708028954,0.42009540453436744,0.010152987343884742,0.01862000365830909,0.11343133470156597,0.3069793128975974
639.427,0.46724267164279154,0.43483658914574697,0.01015670424679733,0.018723542830297153,0.118430412706362,0.3166141634292802
638.2,0.4810208784106504,0.4497595457030409,0.01016046637572693,0.018828877603781054,0.12360671431483904,0.3262517214756836
636.973,0.4993918207677955,0.464847009916265,0.010164274462159758,0.018936049335574995,0.12896197419606437,0.3358729459894556
635.746,0.5131700275356543,0.4800808942184002,0.010168129252321498,0.019045100567861982,0.13449764210837908,0.34545825635682736
634.519,0.5269482343035131,0.4954423310761646,0.010172031507532393,0.019156075068753164,0.14021486491001786,0.3549875936568509
633.293,0.540726441071372,0.5108990746869577,0.01017597876507687,0.01926892501261855,0.1461095861708511,0.36443281880540096
632.066,0.5545046478392308,0.526456073767644,0.010179978256270391,0.01938388081011794,0.1521919097358998,0.3737885390323456
630.839,0.5682828546070897,0.5420798578215464,0.010184027590076994,0.019500898926848104,0.15845723454198016,0.38302593082963104
629.612,0.5866537969642348,0.5577489574563315,0.010188127591935815,0.019620028472354036,0.16490532087849646,0.39212371458053485
628.385,0.6004320037320936,0.5734414012069715,0.010192279104311173,0.019741320010507185,0.1715355403909792,0.40106049576816377
627.158,0.6142102104999525,0.5891347816647436,0.01019648298711227,0.019864825610880814,0.1783468603601089,0.40981484677363134
625.931,0.6325811528570976,0.6048063244045434,0.01020074011812486,0.01999059890222773,0.18533782866178766,0.4183653907893929
624.704,0.6463593596249564,0.6204329593514124,0.010205051393455365,0.020118695128157994,0.19250655949693593,0.4266908873998529
623.477,0.6601375663928153,0.6359913942050746,0.010209417727987774,0.020249171205119168,0.19985071997938172,0.43477031935957555
622.25,0.6739157731606741,0.6514581895219724,0.010213840055853789,0.020382085782786923,0.20736751766940625,0.4425829800809153
621.024,0.6831012443392467,0.6667973767753239,0.010218315656875842,0.02051738791124634,0.21504735696049013,0.45010255031370133
619.797,0.6968794511071055,0.6820104910926037,0.010222852805620356,0.020655360576181843,0.22289902414562726,0.45732148763216407
618.57,0.7060649222856781,0.6970615505511795,0.010227448869669621,0.020795958679547095,0.23091208886784245,0.46421428820111005
617.343,0.7198431290535369,0.711927296091116,0.010232104865110263,0.02093924845848085,0.2390818181035924,0.4707623587309223
616.116,0.7290286002321095,0.7265847067292679,0.010236821829841175,0.02108529822558304,0.24740297407164683,0.47694784666918666
614.889,0.7428068069999683,0.7410110754825474,0.010241600824132762,0.021234178446368126,0.2558698091636247,0.48275372111541165
613.662,0.7519922781785409,0.7551840838698898,0.010246442931202852,0.02138596182006028,0.2644760623644034,0.48816385082121294
612.435,0.7657704849463997,0.7690818745555763,0.010251349257809789,0.02154072336389363,0.27321495722397293,0.49316307877688964
611.208,0.7749559561249724,0.7826831217080714,0.010256320934863328,0.021698540501089266,0.2820792014367702,0.4977372929023384
609.982,0.7841414273035449,0.7959564069495233,0.010261354984557419,0.021859360678051814,0.2910536223224011,0.5018703030315027
608.755,0.7887341628928312,0.8089033336901472,0.010266460799351826,0.02202352870180553,0.30014454729701545,0.5055570309589642
607.528,0.7979196340714038,0.8214936047076873,0.010271635507624688,0.02219099989273389,0.30933587788661215,0.5087833254877063
606.301,0.8071051052499763,0.8337086634664181,0.010276880343355884,0.022361862255540498,0.318618288332041,0.5115398666024704
605.074,0.8116978408392626,0.8455307887675092,0.010282196568019613,0.022536206702561904,0.3279819605492769,0.5138186590146405
603.847,0.8208833120178352,0.8569431435471218,0.010287585471315636,0.022714127167973545,0.33741659417644904,0.5156130707983733
602.62,0.8300687831964076,0.8679298190193334,0.010293048371923137,0.022895720727170395,0.3469114184397266,0.5169178655475031
601.393,0.834661518785694,0.8784758739485876,0.010298586618277926,0.02308108772158629,0.3564552058407105,0.5177292278350025
600.166,0.8438469899642665,0.888567368874714,0.010304201589373887,0.02327033188923123,0.36603628766133833,0.5180447818017602
598.94,0.853032461142839,0.898183745237602,0.010309890023527958,0.02346340136853234,0.37563473529694713,0.5178639526155844
597.713,0.8622179323214116,0.9073288439855702,0.010315662642026893,0.023660721988116504,0.3852537181153645,0.5171869753070519
596.486,0.8714034034999841,0.9159838473066604,0.010321516312776594,0.023862252676731824,0.3948725345829905,0.5160157778011514
595.259,0.8805888746785567,0.9241390593498564,0.010327452545504823,0.024068112185796155,0.4044779423036424,0.5143537863819028
594.032,0.8897743458571293,0.9317858781423614,0.010333472884898652,0.024278423412555088,0.4140563618690914,0.512205854042806
592.805,0.9035525526249881,0.9389167981550004,0.010339578911570746,0.024493313571739624,0.4235939028618459,0.5095782368768338
591.578,0.9127380238035607,0.9455254077676667,0.010345772243056741,0.02471291437539727,0.43307639149875116,0.5064785637174511
590.351,0.9265162305714195,0.9516063818026281,0.010352054534844982,0.02493736222133371,0.442489399876602,0.5029157992368372
589.124,0.9402944373392784,0.957155469335901,0.010358427481439812,0.025166798390626945,0.4518182767797003,0.4989002007511237
587.898,0.9540726441071372,0.9621656091627597,0.010364887510140391,0.02540117594894715,0.4610407020344598,0.4944470777362021
586.671,0.9632581152857098,0.9666428189046192,0.010371446933973608,0.025641028815124138,0.4701567312460644,0.4895618459764469
585.444,0.9770363220535686,0.9705816482504706,0.010378102339887167,0.025886325138800282,0.4791436784748006,0.4842617763639723
584.217,0.9862217932321412,0.973981935762189,0.010384855589764685,0.02613722790369314,0.4879863371997014,0.4785617491360195
582.99,0.9908145288214274,0.9768444725996406,0.010391708590372896,0.026393906118437227,0.4966694535993513,0.472477638358469
581.763,0.9954072644107137,0.9791709685331069,0.01039866329465637,0.026656535079888122,0.5051777658758783,0.4660262383496739
580.536,1.0,0.9809640156969563,0.010405721703076644,0.026925296649603848,0.5134960448532648,0.45922518655800093
579.309,1.0,0.982227050533363,0.010412885864997742,0.0272003795442388,0.5216091358031705,0.4520928833879456
578.082,1.0,0.9829643143832896,0.010420157880120167,0.02748197964063105,0.5295020014458018,0.44464840948372625
576.855,0.9954072644107137,0.9831808131835638,0.010427539899965628,0.027770300296410436,0.5371597660649781,0.43691144098919943
575.629,0.9954072644107137,0.9828827280385959,0.010435027975351202,0.02806530917619885,0.5445618288081064,0.42890879614592925
574.402,0.9954072644107137,0.9820759809504784,0.010442636580010574,0.028367706729473814,0.551705858327477,0.42064801338050667
573.175,0.9908145288214274,0.9807676611715168,0.01045036196863499,0.028677483068188677,0.5585715966604821,0.4121564535412008
571.948,0.9908145288214274,0.9789654271567299,0.010458206515934518,0.02899487501410094,0.5651452745986112,0.403455305095073
570.721,0.9908145288214274,0.9766775022801812,0.010466172656716542,0.029320128737983134,0.5714135185985445,0.39456591635392674
569.494,0.9862217932321412,0.9739126379270115,0.010474262887734006,0.029653500193802574,0.577363399391055,0.38550970952140984
568.267,0.9862217932321412,0.9706800782990843,0.010482479769606754,0.029995255575833223,0.5829824807386956,0.37630809628193845
567.04,0.9816290576428549,0.9669895271292364,0.010490825928820443,0.030345671800037048,0.5882588680818137,0.36698239538555494
565.813,0.9816290576428549,0.9628511164366993,0.010499304059808158,0.03070503701113524,0.5931812567738568,0.3575537526588889
564.587,0.9770363220535686,0.9582792817308066,0.010507909852043784,0.031073346848192462,0.5977354162796025,0.34805084281795773
563.36,0.9724435864642823,0.9532774606263703,0.01051666017931578,0.03145151415956396,0.6019187989033954,0.33847872145108476
562.133,0.967850850874996,0.9478604556018788,0.010525550989120556,0.03183956748255641,0.6057182845017866,0.3288652866954051
560.906,0.9632581152857098,0.9420398409405817,0.010534585270297919,0.03223784550500143,0.6091253890209256,0.31923025521134646
559.679,0.9586653796964235,0.9358274937370965,0.010543766091503173,0.0326467011199149,0.6121324403034165,0.30959282028925167
558.452,0.9494799085178509,0.9292355741238261,0.010553096603929564,0.03306650212190285,0.6147326156676551,0.29997159379732824
557.225,0.9448871729285646,0.9222765067715595,0.01056258004417052,0.0334976319420283,0.6169199761483306,0.29038455270401986
555.998,0.9357017017499921,0.9149629633870877,0.010572219737234559,0.03394049042344888,0.6186894969525791,0.28084899034081484
554.771,0.9265162305714195,0.9073078459218673,0.010582019099727433,0.03439549464027832,0.6200370937144539,0.2713814725343973
