x_data,y_data,y_fit,component_1
499.97906784554425,0.0007379326559836136,0.009900537597220838,0.009900537597220838
499.9385393951893,0.000724998656753992,0.009900888302386175,0.009900888302386175
499.8980109448348,0.0007188475541387629,0.00990123908818535,0.00990123908818535
499.85748249448034,0.0007195969548130949,0.00990158995464307,0.00990158995464307
499.81695404412585,0.0007272988245171792,0.009901940901784043,0.009901940901784043
499.77642559377136,0.0007419504282120582,0.009902291929632987,0.009902291929632987
499.7358971434169,0.0007634915950406687,0.009902643038214634,0.009902643038214634
499.69536869306194,0.0007917828380161827,0.009902994227553724,0.009902994227553724
499.65484024270745,0.0008266545847232402,0.009903345497674996,0.009903345497674996
499.61431179235296,0.0008678634166946314,0.009903696848603212,0.009903696848603212
499.5737833419985,0.0009151112146839975,0.009904048280363138,0.009904048280363138
499.533254891644,0.0009680560988216618,0.009904399792979551,0.009904399792979551
499.49272644128905,0.0010263206337315007,0.00990475138647724,0.00990475138647724
499.45219799093456,0.0010894644781413703,0.009905103060880993,0.009905103060880993
499.4116695405801,0.0011570281455064247,0.009905454816215615,0.009905454816215615
499.3711410902256,0.001228522063853286,0.009905806652505924,0.009905806652505924
499.3306126398711,0.0013034101655463013,0.009906158569776743,0.009906158569776743
499.2900841895166,0.0013811645880666887,0.009906510568052902,0.009906510568052902
499.2495557391617,0.0014612246484281778,0.009906862647359252,0.009906862647359252
499.2090272888072,0.0015430323986834562,0.009907214807720631,0.009907214807720631
499.1684988384527,0.0016260216857683382,0.009907567049161911,0.009907567049161911
499.1279703880982,0.001709631826696554,0.009907919371707959,0.009907919371707959
499.08744193774373,0.0017933130786376623,0.009908271775383656,0.009908271775383656
499.04691348738925,0.0018765266389170526,0.009908624260213895,0.009908624260213895
499.0063850370343,0.0019587637902886454,0.009908976826223577,0.009908976826223577
498.9658565866798,0.002039532225740105,0.009909329473437603,0.009909329473437603
498.92532813632533,0.0021183751937655444,0.009909682201880897,0.009909682201880897
498.88479968597085,0.0021948742334044775,0.009910035011578387,0.009910035011578387
498.84427123561636,0.00226863276400808,0.009910387902555011,0.009910387902555011
498.8037427852619,0.0023393198458625036,0.009910740874835716,0.009910740874835716
498.76321433490693,0.0024066318896434754,0.009911093928445462,0.009911093928445462
498.72268588455245,0.0024703145367279563,0.00991144706340921,0.00991144706340921
498.68215743419796,0.0025301681292720537,0.00991180027975194,0.00991180027975194
498.6416289838435,0.002586036770055196,0.009912153577498636,0.009912153577498636
498.601100533489,0.0026378137925580436,0.009912506956674293,0.009912506956674293
498.5605720831345,0.002685444496001448,0.009912860417303918,0.009912860417303918
498.52004363277956,0.0027289206752685374,0.009913213959412527,0.009913213959412527
498.4795151824251,0.00276828609098263,0.009913567583025138,0.009913567583025138
498.4389867320706,0.002803614589195576,0.00991392128816679,0.00991392128816679
498.3984582817161,0.002835040186816289,0.009914275074862523,0.009914275074862523
498.3579298313616,0.0028627297212211714,0.00991462894313739,0.00991462894313739
498.31740138100713,0.002886880115215157,0.009914982893016455,0.009914982893016455
498.2768729306522,0.002907732052226499,0.009915336924524796,0.009915336924524796
498.2363444802977,0.002925539890878236,0.009915691037687482,0.009915691037687482
498.1958160299432,0.002940593545299855,0.009916045232529612,0.009916045232529612
498.15528757958873,0.0029531966048156294,0.009916399509076287,0.009916399509076287
498.11475912923424,0.0029636690689835766,0.009916753867352615,0.009916753867352615
498.0742306788793,0.0029723336724006713,0.009917108307383724,0.009917108307383724
498.0337022285248,0.002979524089819719,0.009917462829194732,0.009917462829194732
497.99317377817033,0.002985571260954566,0.009917817432810784,0.009917817432810784
497.95264532781584,0.0029907979204021884,0.00991817211825703,0.00991817211825703
497.91211687746136,0.0029955213326816467,0.009918526885558629,0.009918526885558629
497.8715884271069,0.0030000341469613835,0.009918881734740748,0.009918881734740748
497.83105997675193,0.0030046235423319277,0.00991923666582857,0.00991923666582857
497.79053152639744,0.003009541142377362,0.009919591678847277,0.009919591678847277
497.75000307604296,0.0030150166903701097,0.009919946773822068,0.009919946773822068
497.7094746256885,0.0030212553142319764,0.009920301950778148,0.009920301950778148
497.668946175334,0.003028423851339364,0.00992065720974074,0.00992065720974074
497.6284177249795,0.0030366508485232726,0.009921012550735065,0.009921012550735065
497.58788927462456,0.00304604297230304,0.009921367973786368,0.009921367973786368
497.5473608242701,0.0030566549234578152,0.009921723478919883,0.009921723478919883
497.5068323739156,0.0030685113173382146,0.00992207906616087,0.00992207906616087
497.4663039235611,0.0030815984787494516,0.009922434735534596,0.009922434735534596
497.4257754732066,0.003095867176990292,0.009922790487066338,0.009922790487066338
497.3852470228521,0.0031112298908140996,0.009923146320781378,0.009923146320781378
497.3447185724972,0.0031275690135457042,0.009923502236705014,0.009923502236705014
497.3041901221427,0.003144725912925577,0.009923858234862543,0.009923858234862543
497.2636616717882,0.003162520076382527,0.009924214315279282,0.009924214315279282
497.2231332214337,0.003180751846072664,0.009924570477980559,0.009924570477980559
497.18260477107924,0.003199183273606692,0.009924926722991704,0.009924926722991704
497.14207632072475,0.0032175682054784442,0.00992528305033806,0.00992528305033806
497.1015478703698,0.003235641342909051,0.009925639460044985,0.009925639460044985
497.0610194200153,0.0032531264469638135,0.009925995952137832,0.009925995952137832
497.02049096966084,0.0032697500137469897,0.00992635252664198,0.00992635252664198
496.97996251930635,0.0032852303342459656,0.009926709183582811,0.009926709183582811
496.93943406895187,0.0032992856994481278,0.009927065922985714,0.009927065922985714
496.8989056185969,0.0033116453404966923,0.009927422744876097,0.009927422744876097
496.85837716824244,0.003322060368846533,0.009927779649279364,0.009927779649279364
496.81784871788795,0.003330284630991484,0.00992813663622094,0.00992813663622094
496.77732026753347,0.0033361020588539084,0.009928493705726255,0.009928493705726255
496.736791817179,0.00333931846466783,0.00992885085782075,0.00992885085782075
496.6962633668245,0.0033397806862516333,0.009929208092529878,0.009929208092529878
496.65573491646956,0.003337346501579533,0.0099295654098791,0.0099295654098791
496.61520646611507,0.0033319311244438487,0.00992992280989388,0.00992992280989388
496.5746780157606,0.003323466178870645,0.009930280292599701,0.009930280292599701
496.5341495654061,0.0033119434597430504,0.009930637858022055,0.009930637858022055
496.4936211150516,0.003297382112333766,0.009930995506186441,0.009930995506186441
496.4530926646971,0.003279853247655685,0.009931353237118369,0.009931353237118369
496.4125642143422,0.0032594607971891897,0.009931711050843358,0.009931711050843358
496.3720357639877,0.0032363551880769366,0.009932068947386935,0.009932068947386935
496.3315073136332,0.0032107333431238613,0.00993242692677464,0.00993242692677464
496.2909788632787,0.0031828195355244706,0.009932784989032023,0.009932784989032023
496.25045041292424,0.003152887269174507,0.009933143134184641,0.009933143134184641
496.20992196256975,0.0031212428684372004,0.009933501362258063,0.009933501362258063
496.1693935122148,0.0030882227431043136,0.009933859673277872,0.009933859673277872
496.1288650618603,0.0030541879183182256,0.00993421806726965,0.00993421806726965
496.08833661150584,0.0030195295046498466,0.009934576544258994,0.009934576544258994
496.04780816115135,0.002984665963059661,0.009934935104271517,0.009934935104271517
496.00727971079687,0.002950021224586069,0.009935293747332836,0.009935293747332836
495.9667512604424,0.002916027425384342,0.009935652473468577,0.009935652473468577
495.92622281008744,0.002883135846882454,0.00993601128270438,0.00993601128270438
495.88569435973295,0.002851789565391506,0.009936370175065887,0.009936370175065887
495.84516590937847,0.002822426187144685,0.00993672915057876,0.00993672915057876
495.804637459024,0.002795475113258305,0.009937088209268665,0.009937088209268665
495.7641090086695,0.002771357539731808,0.00993744735116128,0.00993744735116128
495.72358055831455,0.0027504591070581907,0.009937806576282293,0.009937806576282293
495.68305210796007,0.002733154515574618,0.009938165884657398,0.009938165884657398
495.6425236576056,0.00271977196995598,0.009938525276312301,0.009938525276312301
495.6019952072511,0.0027106259996823798,0.009938884751272721,0.009938884751272721
495.5614667568966,0.002705976433454772,0.009939244309564384,0.009939244309564384
495.5209383065421,0.00270604207438975,0.009939603951213028,0.009939603951213028
495.4804098561872,0.0027110061700974606,0.009939963676244404,0.009939963676244404
495.4398814058327,0.00272100000244786,0.009940323484684255,0.009940323484684255
495.3993529554782,0.0027360892123759256,0.00994068337655836,0.00994068337655836
495.3588245051237,0.0027563120904270616,0.009941043351892487,0.009941043351892487
495.31829605476923,0.002781644021250651,0.009941403410712427,0.009941403410712427
495.27776760441475,0.002812005688716929,0.009941763553043976,0.009941763553043976
495.2372391540598,0.00284726581095594,0.009942123778912943,0.009942123778912943
495.1967107037053,0.002887246610435451,0.009942484088345136,0.009942484088345136
495.15618225335083,0.002931721078921997,0.009942844481366387,0.009942844481366387
495.11565380299635,0.0029804102424419218,0.00994320495800253,0.00994320495800253
495.07512535264186,0.0030330023065540794,0.009943565518279412,0.009943565518279412
495.0345969022874,0.003089130776038176,0.009943926162222887,0.009943926162222887
494.99406845193243,0.0031484045403233018,0.009944286889858829,0.009944286889858829
494.95354000157795,0.003210396933332099,0.009944647701213102,0.009944647701213102
494.91301155122346,0.0032746512035586794,0.009945008596311599,0.009945008596311599
494.872483100869,0.003340691454224453,0.009945369575180215,0.009945369575180215
494.8319546505145,0.003408030848394999,0.009945730637844857,0.009945730637844857
494.79142620016,0.003476168873941111,0.009946091784331437,0.009946091784331437
494.75089774980506,0.0035445940785777514,0.00994645301466589,0.00994645301466589
494.7103692994506,0.003612803215136756,0.00994681432887414,0.00994681432887414
494.6698408490961,0.003680301241566832,0.00994717572698214,0.00994717572698214
494.6293123987416,0.0037466040559725176,0.009947537209015846,0.009947537209015846
