x_data,y_data,y_fit,component_1,component_2
-541.8597177855149,0.013869755407656314,0.005571425259760163,0.005571425259758598,-0.002770462796657398
-541.9108882938544,0.013795124168015172,0.00559495039560267,0.005594950395601003,-0.002770462796657296
-541.9620588021944,0.013722592818766973,0.005618573901604706,0.0056185739016029294,-0.0027704627966571873
-542.0132293105339,0.01365207106978426,0.00564229632154304,0.005642296321541149,-0.0027704627966570715
-542.0643998188739,0.013583481529529205,0.005666118203000132,0.005666118202998118,-0.0027704627966569483
-542.1155703272134,0.013516728748438497,0.005690040097397953,0.005690040097395807,-0.002770462796656817
-542.1667408355529,0.01345171469723089,0.005714062560035555,0.00571406256003327,-0.0027704627966566777
-542.2179113438929,0.013388346506060996,0.005738186150125038,0.005738186150122605,-0.0027704627966565294
-542.2690818522324,0.013326510667340008,0.005762411430828078,0.005762411430825487,-0.002770462796656371
-542.3202523605723,0.013266098832914972,0.005786738969295187,0.005786738969292427,-0.0027704627966562033
-542.3714228689118,0.013206992335761227,0.0058111693367023185,0.00581116933669938,-0.0027704627966560246
-542.4225933772514,0.013149077668289964,0.0058357031082913215,0.005835703108288194,-0.0027704627966558346
-542.4737638855913,0.013092241322912373,0.0058603408634088795,0.005860340863405549,-0.0027704627966556325
-542.5249343939308,0.013036346574578304,0.005885083185546031,0.005885083185542485,-0.0027704627966554174
-542.5761049022708,0.012981279915698946,0.005909930662380573,0.005909930662376798,-0.002770462796655189
-542.6272754106103,0.012926909780659999,0.005934883885816835,0.005934883885812817,-0.0027704627966549456
-542.6784459189498,0.01287312008215473,0.0059599434520294335,0.005959943452025157,-0.002770462796654687
-542.7296164272898,0.012819781834286764,0.005985109961505556,0.005985109961501006,-0.002770462796654412
-542.7807869356293,0.01276677379031351,0.006010384019087933,0.00601038401908309,-0.00277046279665412
-542.8319574439693,0.01271397470349238,0.006035766234020809,0.0060357662340156555,-0.002770462796653809
-542.8831279523088,0.012661265906798712,0.006061257219993326,0.006061257219987843,-0.0027704627966534784
-542.9342984606487,0.012608528733207842,0.006086857595187296,0.006086857595181461,-0.002770462796653127
-542.9854689689882,0.012555654834566816,0.006112567982322152,0.006112567982315943,-0.0027704627966527538
-543.0366394773278,0.012502533283004756,0.006138389008704148,0.006138389008697542,-0.002770462796652357
-543.0878099856677,0.012449066049240417,0.006164321306274159,0.006164321306267132,-0.002770462796651935
-543.1389804940072,0.012395149944556703,0.006190365511656325,0.006190365511648848,-0.002770462796651487
-543.1901510023472,0.012340702417979932,0.006216522266209916,0.006216522266201964,-0.0027704627966510104
-543.2413215106867,0.012285625440228865,0.006242792216078687,0.006242792216070228,-0.0027704627966505043
-543.2924920190262,0.012229851938637385,0.00626917601224462,0.0062691760122356235,-0.0027704627966499665
-543.3436625273662,0.01217331484053938,0.006295674310580391,0.006295674310570822,-0.002770462796649395
-543.3948330357057,0.012115947073268735,0.006322287771902788,0.006322287771892612,-0.0027704627966487873
-543.4460035440457,0.012057697042466904,0.006349017062029557,0.006349017062018736,-0.0027704627966481424
-543.4971740523852,0.01199851831321119,0.006375862851833771,0.006375862851822265,-0.0027704627966474568
-543.5483445607251,0.01193838508832232,0.006402825817303113,0.00640282581729088,-0.0027704627966467286
-543.5995150690646,0.011877271570621016,0.006429906639596451,0.006429906639583444,-0.0027704627966459554
-543.6506855774041,0.01181515970208179,0.00645710600510521,0.006457106005091381,-0.002770462796645134
-543.7018560857441,0.01175205206242257,0.006484424605513536,0.006484424605498834,-0.002770462796644262
-543.7530265940836,0.011687956390797135,0.006511863137859668,0.00651186313784404,-0.002770462796643335
-543.8041971024236,0.011622890745230978,0.006539422304601059,0.0065394223045844475,-0.0027704627966423515
-543.8553676107631,0.011556891241775086,0.006567102813677129,0.006567102813659473,-0.0027704627966413068
-543.9065381191026,0.011489993996480439,0.006594905378577046,0.006594905378558282,-0.0027704627966401974
-543.9577086274426,0.011422258342859372,0.006622830718406452,0.00662283071838651,-0.0027704627966390195
-544.0088791357821,0.011353741034706287,0.006650879557955609,0.006650879557934416,-0.0027704627966377692
-544.060049644122,0.011284529782430717,0.006679052627771515,0.006679052627748995,-0.0027704627966364417
-544.1112201524616,0.011214704557288416,0.006707350664227795,0.006707350664203865,-0.0027704627966350327
-544.1623906608015,0.011144368547996478,0.006735774409600171,0.006735774409574746,-0.002770462796633537
-544.213561169141,0.011073632682425786,0.006764324612139537,0.006764324612112524,-0.0027704627966319492
-544.2647316774805,0.011002623366754782,0.0067930020261504406,0.006793002026121741,-0.0027704627966302644
-544.3159021858205,0.010931464427443988,0.006821807412068795,0.006821807412038309,-0.002770462796628476
-544.36707269416,0.010860305488133194,0.006850741536541319,0.006850741536508935,-0.002770462796626578
-544.4182432025,0.010789293592744265,0.006879805172509369,0.006879805172474971,-0.0027704627966245645
-544.4694137108395,0.010718599002660412,0.006908999099290781,0.006908999099254246,-0.0027704627966224273
-544.520584219179,0.010648386819828992,0.0069383241026675126,0.00693832410262871,-0.00277046279662016
-544.571754727519,0.010578840204222853,0.006967780974972698,0.0069677809749314895,-0.002770462796617755
-544.6229252358585,0.010510144895532775,0.006997370515179726,0.006997370515135966,-0.0027704627966152026
-544.6740957441984,0.010442499532039167,0.007027093528996055,0.007027093528949589,-0.0027704627966124956
-544.725266252538,0.010376107911458302,0.00705695082895527,0.007056950828905931,-0.0027704627966096238
-544.7764367608775,0.010311171251788518,0.007086943234515301,0.007086943234462916,-0.002770462796606578
-544.8276072692174,0.010247911408771578,0.00711707157215636,0.007117071572100744,-0.0027704627966033475
-544.8787777775569,0.01018653991927753,0.007147336675481203,0.007147336675422162,-0.002770462796599921
-544.9299482858969,0.010127281218766064,0.007177739385320528,0.007177739385257852,-0.002770462796596287
-544.9811187942364,0.010070364902132724,0.007208280549836894,0.007208280549770366,-0.002770462796592434
-545.0322893025764,0.010016010245401344,0.007238961024635513,0.007238961024564899,-0.0027704627965883482
-545.0834598109159,0.009964452002903319,0.007269781672873432,0.007269781672798485,-0.002770462796584016
-545.1346303192554,0.009915914610098336,0.007300743365375527,0.007300743365295986,-0.0027704627965794227
-545.1858008275954,0.00987063024159987,0.007331846980750638,0.007331846980666228,-0.0027704627965745533
-545.2369713359349,0.00982882075314968,0.007363093405510604,0.007363093405421031,-0.0027704627965693908
-545.2881418442748,0.009790710580207454,0.007394483534195083,0.007394483534100039,-0.0027704627965639186
-545.3393123526143,0.00975652415823288,0.0074260182694953734,0.007426018269394529,-0.0027704627965581177
-545.3904828609539,0.00972647302409601,0.007457698522385545,0.0074576985222785525,-0.00277046279655197
-545.4416533692938,0.00970077129438482,0.007489525212254133,0.007489525212140623,-0.0027704627965454537
-545.4928238776333,0.00967962534653351,0.007521499267039227,0.007521499266918813,-0.002770462796538548
-545.5439943859733,0.009663223499950779,0.007553621623369868,0.007553621623242135,-0.00277046279653123
-545.5951648943128,0.009651761813199116,0.007585893226706827,0.00758589322657134,-0.0027704627965234752
-545.6463354026528,0.009645413127379661,0.007618315031491659,0.007618315031347954,-0.0027704627965152583
-545.6975059109923,0.009644352863311478,0.007650888001295007,0.007650888001142598,-0.0027704627965065526
-545.7486764193318,0.009648740963506071,0.0076836131089731904,0.007683613108811558,-0.002770462796497329
-545.7998469276718,0.009658716732731523,0.007716491336825943,0.007716491336654538,-0.0027704627964875578
-545.8510174360113,0.009674419475755914,0.0077495236767583745,0.007749523676576619,-0.002770462796477207
-545.9021879443512,0.00969596527988598,0.007782711130450155,0.0077827111302574345,-0.0027704627964662424
-545.9533584526907,0.009723465072992602,0.007816054709524735,0.007816054709320402,-0.002770462796454629
-546.0045289610302,0.009757003985767386,0.0078495554357276,0.007849555435510965,-0.0027704627964423288
-546.0556994693702,0.009796656830030228,0.007883214341106259,0.007883214340876599,-0.002770462796429302
-546.1068699777097,0.009842490678447242,0.007917032468195112,0.007917032467951656,-0.0027704627964155065
-546.1580404860497,0.009894536487633554,0.007951010870208275,0.00795101086995021,-0.002770462796400898
-546.2092109943892,0.009952827793922226,0.007985150611233106,0.007985150610959573,-0.0027704627963854294
-546.2603815027287,0.010017364597313255,0.008019452766433517,0.008019452766143605,-0.002770462796369051
-546.3115520110687,0.010088136578934932,0.00805391842225577,0.008053918421948518,-0.0027704627963517107
-546.3627225194082,0.010165112782172126,0.00808854867663984,0.008088548676314231,-0.002770462796333353
-546.4138930277481,0.010248246772102147,0.008123344639239692,0.008123344638894648,-0.0027704627963139193
-546.4650635360877,0.010337461157187167,0.008158307431644855,0.00815830743127924,-0.0027704627962933477
-546.5162340444276,0.010432670806735581,0.008193438187613136,0.008193438187225746,-0.002770462796271573
-546.5674045527671,0.010533772532030293,0.00822873805330464,0.008228738052894202,-0.0027704627962485263
-546.6185750611066,0.010640632187739075,0.008264208187526993,0.008264208187092165,-0.002770462796224135
-546.6697455694466,0.010753100150222135,0.008299849761984156,0.008299849761523514,-0.0027704627961983217
-546.7209160777861,0.01087101647696797,0.008335663961532078,0.008335663961044121,-0.0027704627961710054
-546.7720865861261,0.010994185109414092,0.008371651984444641,0.008371651983927779,-0.0027704627961421006
-546.8232570944656,0.011122407409280092,0.00840781504268214,0.008407815042134694,-0.002770462796111517
-546.8744276028051,0.01125545636138835,0.008444154362172034,0.00844415436159223,-0.0027704627960791588
-546.9255981111451,0.01139308689253576,0.008480671183094259,0.00848067118248022,-0.0027704627960449244
-546.9767686194846,0.011535043610647507,0.008517366760174462,0.008517366759524208,-0.0027704627960087086
-547.0279391278245,0.011681042746751568,0.008554242362988657,0.008554242362300093,-0.002770462795970398
-547.079109636164,0.011830790213004214,0.008591299276271426,0.008591299275542337,-0.002770462795929875
-547.130280144504,0.01198397644325415,0.008628538800238002,0.008628538799466052,-0.0027704627958870134
-547.1814506528435,0.01214027639304252,0.008665962250909993,0.008665962250092711,-0.002770462795841681
-547.232621161183,0.012299341800449119,0.008703570960455225,0.008703570959590002,-0.0027704627957937395
-547.283791669523,0.012460824403553736,0.008741366277533684,0.008741366276617762,-0.002770462795743041
-547.3349621778625,0.012624355302692751,0.008779349567653137,0.008779349566683605,-0.00277046279568943
-547.3861326862025,0.012789550119894971,0.008817522213538032,0.008817522212511813,-0.0027704627956327437
-547.437303194542,0.012956027056907134,0.00885588561550364,0.008855885614417486,-0.002770462795572808
-547.4884737028815,0.013123375938578773,0.008894441191845747,0.008894441190696226,-0.002770462795509442
-547.5396442112215,0.013291196908631137,0.008933190379237788,0.008933190378021278,-0.0027704627954424524
-547.590814719561,0.013459072052759978,0.008972134633139095,0.008972134631851768,-0.0027704627953716366
-547.6419852279009,0.013626575717507266,0.009011275428217986,0.009011275426855805,-0.002770462795296781
-547.6931557362404,0.013793282249414972,0.009050614258781464,0.00905061425734016,-0.00277046279521766
-547.74432624458,0.013958765995025066,0.009090152639222127,0.0090901526376972,-0.002770462795134035
-547.7954967529199,0.014122585822571953,0.009129892104474065,0.009129892102860759,-0.002770462795045656
-547.8466672612594,0.01428431349887968,0.009169834210481422,0.009169834208774718,-0.0027704627949522577
-547.8978377695994,0.014443515631336432,0.009209980534683622,0.00920998053287822,-0.002770462794853562
-547.9490082779389,0.014599758827330398,0.009250332676508688,0.009250332674598998,-0.0027704627947492738
-548.0001787862789,0.01475261743340355,0.00929089225788609,0.00929089225586621,-0.0027704627946390837
-548.0513492946184,0.014901668375815785,0.009331660923768052,0.009331660921631754,-0.0027704627945226647
-548.1025198029579,0.015046491160544927,0.00937264034267077,0.00937264034041148,-0.0027704627943996724
-548.1536903112979,0.015186675612440515,0.009413832207227043,0.009413832204837824,-0.0027704627942697433
-548.2048608196374,0.015321824454941717,0.00945523823475418,0.009455238232227714,-0.002770462794132495
-548.2560313279773,0.015451548150641493,0.009496860167841376,0.009496860165169936,-0.002770462793987524
-548.3072018363168,0.015575459741850723,0.009538699774947697,0.009538699772123141,-0.0027704627938344053
-548.3583723446563,0.01569320064777749,0.009580758851022287,0.009580758848036015,-0.002770462793672691
-548.4095428529963,0.015804417447065736,0.009623039218137843,0.009623039214980788,-0.0027704627935019083
-548.4607133613358,0.015908772196666962,0.00966554272614159,0.009665542722804189,-0.002770462793321561
-548.5118838696758,0.016005939852122314,0.009708271253327964,0.009708271249800124,-0.002770462793131124
-548.5630543780153,0.016095628905305984,0.009751226707124028,0.009751226703395111,-0.0027704627929300463
-548.6142248863553,0.01617755300752803,0.009794411024799856,0.009794411020858639,-0.0027704627927177456
-548.6653953946948,0.016251446447841923,0.00983782617419219,0.009837826170026837,-0.00277046279249361
-548.7165659030343,0.016317071892198335,0.009881474154453678,0.00988147415005171,-0.0027704627922569935
-548.7677364113742,0.01637420490513758,0.009925356996818686,0.00992535699216694,-0.002770462792007217
-548.8189069197138,0.016422657167250956,0.009969476765389965,0.009969476760474567,-0.0027704627917435653
-548.8700774280537,0.01646224809828354,0.010013835557950627,0.010013835552756948,-0.0027704627914652844
-548.9212479363932,0.016492838393467248,0.01005843550679225,0.010058435501304867,-0.00277046279117158
-548.9724184447327,0.016514301646623635,0.010103278779571317,0.010103278773773972,-0.0027704627908616175
-549.0235889530727,0.016526542408189387,0.010148367580184881,0.010148367574060435,-0.002770462790534516
-549.0747594614122,0.016529485866344607,0.010193704149669762,0.01019370414320015,-0.00277046279018935
-549.1259299697522,0.016523101064474167,0.010239290767130023,0.010239290760296204,-0.002770462789825144
-549.1771004780917,0.016507362205398793,0.010285129750683243,0.010285129743465153,-0.002770462789440871
-549.2282709864317,0.0164822899268619,0.01033122345843866,0.01033122345081515,-0.0027704627890354516
-549.2794414947712,0.01644791776519655,0.01037757428949487,0.010377574281443654,-0.002770462788607747
-549.3306120031107,0.016404315372786783,0.010424184684970332,0.01042418467646793,-0.002770462788156561
-549.3817825114506,0.016351583358631766,0.010471057129057104,0.010471057120078774,-0.002770462787680633
-549.4329530197901,0.016289840389756168,0.010518194150102505,0.01051819414062218,-0.002770462787178638
-549.4841235281301,0.016219246408671485,0.010565598321723624,0.010565598311713841,-0.0027704627866491807
-549.5352940364696,0.016139966517325077,0.01061327226394484,0.01061327225337667,-0.0027704627860907927
-549.5864645448091,0.0160522225714587,0.010661218644371688,0.010661218633214656,-0.0027704627855019304
-549.6376350531491,0.0159562338470962,0.010709440179391197,0.010709440167613202,-0.0027704627848809684
-549.6888055614886,0.01585226347546616,0.010757939635403663,0.010757939622970898,-0.002770462784226197
-549.7399760698286,0.015740592645822685,0.010806719830090844,0.0108067198169677,-0.0027704627835358187
-549.7911465781681,0.015621520605445352,0.010855783633710625,0.010855783619859604,-0.0027704627828079413
-549.8423170865076,0.015495385297382659,0.010905133970431805,0.010905133955813419,-0.002770462782040576
-549.8934875948476,0.015362537563272742,0.01095477381969898,0.010954773804271647,-0.00277046278123163
-549.9446581031871,0.015223346302779222,0.011004706217632587,0.011004706201352528,-0.0027704627803789034
-549.995828611527,0.015078216531616713,0.011054934258469398,0.011054934241290516,-0.002770462779480082
-550.0469991198665,0.01492755584521775,0.0111054610960331,0.011105461077906869,-0.0027704627785327322
-550.0981696282065,0.014771807955065854,0.011156289945249684,0.011156289926125017,-0.0027704627775342956
-550.149340136546,0.01461141399292662,0.01120742408369407,0.011207424063517189,-0.002770462776482082
-550.2005106448855,0.01444684604718077,0.011258866853182793,0.011258866831897094,-0.0027704627753732643
-550.2516811532255,0.014278589104798668,0.01131062166140234,0.011310621638948247,-0.002770462774204869
-550.302851661565,0.014107135891904453,0.011362691983578442,0.01136269195989325,-0.002770462772973771
-550.354022169905,0.01393299977236569,0.011415081364191882,0.011415081339209604,-0.002770462771676685
-550.4051926782445,0.013756691530332014,0.011467793418730218,0.011467793392381414,-0.002770462770310159
-550.456363186584,0.013578750326850261,0.0115208318354901,0.011520831807701701,-0.0027704627688705636
-550.507533694924,0.013399697264941777,0.011574200377419625,0.011574200348114749,-0.0027704627673540865
-550.5587042032635,0.01322008182452511,0.011627902884006183,0.011627902853103939,-0.0027704627657567193
-550.6098747116034,0.013040443166647096,0.0116819432732156,0.011681943240630889,-0.002770462764074252
-550.6610452199429,0.012861328191508353,0.011736325543471567,0.011736325509114864,-0.0027704627623022595
-550.7122157282829,0.012683281219591575,0.0117910537756912,0.011791053739468331,-0.002770462760436094
-550.7633862366224,0.012506851730815309,0.01184613213536232,0.01184613209717423,-0.0027704627584708716
-550.8145567449619,0.012332581465944318,0.011901564874678411,0.01190156483442091,-0.0027704627564014623
-550.8657272533019,0.012161014745461296,0.011957356334720172,0.011957356292283687,-0.002770462754222477
-550.9168977616414,0.011992677831823442,0.012013510947689477,0.01201351090295877,-0.0027704627519282558
-550.9680682699814,0.011828096987487956,0.0120700332392018,0.01207003319205569,-0.0027704627495128533
-551.0192387783209,0.011667788156040327,0.01212692783062572,0.012126927780936783,-0.0027704627469700258
-551.0704092866604,0.011512256962194337,0.012184199441485525,0.012184199389119778,-0.002770462744293216
-551.1215797950003,0.011361996132074129,0.012241852891915431,0.012241852836732008,-0.0027704627414755385
-551.1727503033399,0.011217488072932134,0.012299893105171567,0.012299893047022368,-0.002770462738509764
-551.2239208116798,0.01107919197455944,0.01235832511020789,0.012358325048937227,-0.0027704627353883006
-551.2750913200193,0.010947554128157497,0.012417154044304322,0.012417153979748538,-0.002770462732103179
-551.3262618283588,0.010823010506056042,0.012476385155763721,0.012476385087750789,-0.0027704627286460315
-551.3774323366988,0.010705960964533832,0.01253602380666584,0.012536023735014952,-0.0027704627250080753
-551.4286028450383,0.010596802780151692,0.01259607547568454,0.012596075400205667,-0.0027704627211800905
-551.4797733533783,0.010495902272855321,0.01265654576097477,0.012656545681468206,-0.0027704627171523995
-551.5309438617178,0.010403599965411143,0.01271744038311718,0.012717440299373063,-0.002770462712914846
-551.5821143700578,0.010320223481995943,0.012778765188138077,0.012778765099935885,-0.0027704627084567703
-551.6332848783973,0.010246064330735523,0.012840526150588687,0.012840526057696712,-0.002770462703766987
-551.6844553867368,0.010181395961730195,0.012902729376701654,0.012902729278876448,-0.002770462698833757
-551.7356258950767,0.010126463448183064,0.012965381107612448,0.01296538100459825,-0.0027704626936447645
-551.7867964034162,0.010081486066117964,0.013028487722652204,0.013028487614180326,-0.0027704626881870868
-551.8379669117562,0.0100466521349436,0.01309205574271884,0.013092055628507043,-0.002770462682447166
-551.8891374200957,0.010022134495761111,0.013156091833713721,0.013156091713465538,-0.0027704626764107794
-551.9403079284352,0.010008054395313087,0.013220602810061856,0.0132206026834659,-0.002770462670063007
-551.9914784367752,0.010004527920906262,0.013285595638302856,0.01328559550503209,-0.0027704626633881986
-552.0426489451147,0.010011635043796388,0.013351077440759349,0.013351077300470325,-0.0027704626563699393
-552.0938194534547,0.010029424778624086,0.013417055499290054,0.013417055351622104,-0.0027704626489910133
-552.1449899617942,0.010057915183414848,0.013483537259114158,0.013483537103688562,-0.002770462641233366
-552.1961604701341,0.010097106258168677,0.013550530332726317,0.013550530169145418,-0.0027704626330780635
-552.2473309784737,0.010146961886834584,0.013618042503884806,0.013618042331731094,-0.0027704626245052526
-552.2985014868132,0.01020741499674646,0.01368608173169222,0.013686081550527373,-0.002770462615494116
-552.3496719951531,0.010278385616648551,0.013754656154755397,0.013754655964119261,-0.002770462606022829
-552.4008425034926,0.010359752499798267,0.0138237740954314,0.013823773894840945,-0.0027704625960685092
-552.4520130118326,0.010451376341427525,0.013893444064167187,0.013893443853115393,-0.002770462585607169
-552.5031835201721,0.010553092039588971,0.01396367476391882,0.01396367454187352,-0.0027704625746136644
-552.5543540285116,0.010664708695155971,0.014034475094669926,0.0140344748610726,-0.002770462563061638
-552.6055245368516,0.010786007032104692,0.014105854158035221,0.014105853912299723,-0.002770462550923466
-552.6566950451911,0.010916754875821666,0.014177821261956408,0.014177821003467643,-0.002770462538170197
-552.7078655535311,0.011056686515360363,0.014250385925498203,0.014250385653610729,-0.0027704625247714893
-552.7590360618706,0.011205538819492183,0.014323557883729708,0.014323557597766295,-0.002770462510695549
-552.8102065702101,0.011362999642347906,0.014397347092711604,0.014397346791961703,-0.0027704624959090604
-552.86137707855,0.01152875683805831,0.014471763734574278,0.014471763418292434,-0.002770462480377117
-552.9125475868896,0.01170248020272868,0.014546818222694494,0.014546817890098679,-0.0027704624640631464
-552.9637180952295,0.011883818894720885,0.01462252120697852,0.01462252085724839,-0.0027704624469288342
-553.014888603569,0.012072422072396791,0.014698883579236266,0.014698883211511346,-0.0027704624289340437
-553.066059111909,0.01226790277806728,0.01477591647866833,0.0147759160920461,-0.0027704624100367324
-553.1172296202485,0.012469889532350798,0.01485363129744562,0.014853630890979519,-0.0027704623901928624
-553.168400128588,0.012677979899250664,0.014932039686403643,0.014932039259100992,-0.002770462369356311
-553.219570636928,0.012891776602206051,0.015011153560835731,0.015011153111655542,-0.002770462347478775
-553.2707411452675,0.013110874625502348,0.015090985106392892,0.015090984634243597,-0.0027704623245096683
-553.3219116536075,0.013334858634553238,0.015171546785098702,0.015171546288835762,-0.002770462300396021
-553.373082161947,0.01356332103392618,0.015252851341462557,0.015252850819885963,-0.0027704622750823692
-553.4242526702865,0.013795841329599002,0.0153349118087137,0.015334911260565378,-0.0027704622485106396
-553.4754231786264,0.014032004186985384,0.015417741515139322,0.015417740939100394,-0.0027704622206200344
-553.526593686966,0.014271399430934863,0.015501354090534651,0.015501353485222594,-0.002770462191346904
-553.5777641953059,0.014513616886296972,0.015585763472773781,0.015585762836739438,-0.002770462160624621
-553.6289347036454,0.014758248957639174,0.015670983914483422,0.0156709832462079,-0.002770462128383442
-553.6801052119854,0.015004898368400642,0.01575702998984395,0.015757029287735355,-0.0027704620945503697
-553.7312757203249,0.01525317816089226,0.015843916601494337,0.015843915863884377,-0.002770462059049004
-553.7824462286644,0.015502703957142837,0.015931658987565614,0.01593165821270604,-0.00277046202179939
-553.8336167370044,0.015753106857488746,0.01602027272882456,0.016020271914883453,-0.0027704619827178573
-553.8847872453439,0.01600402828113807,0.016109773755936047,0.016109772900993937,-0.002770461941716853
-553.9359577536839,0.01625511996617061,0.01620017835685288,0.016200177458898686,-0.0027704618987047687
-553.9871282620234,0.016506056868127502,0.016291503184314087,0.01629150224124088,-0.0027704618535857573
-554.0382987703629,0.016756524261421598,0.01638376526347628,0.016383764273076862,-0.002770461806259545
-554.0894692787028,0.01700621515961953,0.016476981999658843,0.016476980959621114,-0.0027704617566212332
-554.1406397870423,0.017254861272056846,0.01657117118621147,0.0165711700941136,-0.002770461704561091
-554.1918102953823,0.01750219430806909,0.016666351012513146,0.016666349865818525,-0.0027704616499643433
-554.2429808037218,0.017747969194453154,0.016762540072082274,0.016762538868134256,-0.0027704615927109434
-554.2941513120618,0.017991966655185203,0.016859757370824603,0.01685975610684098,-0.002770461532675342
-554.3453218204013,0.018233985472266897,0.016958022335392127,0.016958021008459404,-0.0027704614697262406
-554.3964923287408,0.018473839906007462,0.0170573548216802,0.01705735342874758,-0.0027704614037263415
-554.4476628370808,0.018711375173331248,0.017157775123441514,0.01715777366131463,-0.002770461334532079
-554.4988333454203,0.0189464545491881,0.01725930398102589,0.01725930244636027,-0.002770461261993344
-554.5500038537602,0.019178961946271285,0.017361962590255273,0.01736196097954951,-0.002770461185953199
-554.6011743620998,0.01940880191501749,0.017465772611411662,0.017465770921000275,-0.002770461106247576
-554.6523448704393,0.01963590738276059,0.01757075617836525,0.01757075440441125,-0.0027704610227049617
-554.7035153787792,0.019860231914577902,0.017676935907820223,0.017676934046307338,-0.002770460935146077
-554.7546858871187,0.02008174971329015,0.017784334908687215,0.017784332955411784,-0.0027704608433835325
-554.8058563954587,0.020300460778897328,0.017892976791591998,0.017892974742154514,-0.002770460747221477
-554.8570269037982,0.020516375430271152,0.018002885678496647,0.018002883528292914,-0.002770460646455229
-554.9081974121377,0.020729540102334316,0.018114086212461602,0.01811408395667353,-0.002770460540870892
-554.9593679204777,0.020940011548881216,0.01822660356752451,0.018226601201110502,-0.0027704604302449544
-555.0105384288172,0.021147877480321396,0.01834046345870495,0.01834046097638986,-0.0027704603143438736
-555.0617089371572,0.021353233346218164,0.018455692152144845,0.018455689548409523,-0.0027704601929236404
-555.1128794454967,0.021556197813596186,0.01857231647535913,0.018572313744429494,-0.002770460065729328
-555.1640499538366,0.021756917926377326,0.018690363827627322,0.018690360963462983,-0.0027704599324946213
-555.2152204621761,0.021955535569047595,0.018809862190492844,0.018809859186775208,-0.0027704597929413257
-555.2663909705157,0.02215222616242606,0.018930840138401336,0.01893083698852123,-0.002770459646778856
